customer_id,region,device,membership_level,gender,campaign_source,premium_flag,monthly_spend_equal,monthly_spend_unequal,session_duration_equal,session_duration_unequal,satisfaction_equal,satisfaction_unequal,loyalty_index,high_refund_flag,chargeback_flag,high_loyalty_flag
366,NA,mobile,free,female,email,0,44.59217951770488,42.527028520872854,8.56396597144341,4.88045240024518,74.55353482168772,61.30797981932313,45.69877766998543,0,0.0,0
367,NA,mobile,free,male,ads,0,49.54411976679666,,5.540214482291935,6.065817007216014,56.68892040082548,58.593369423357714,45.94462355035649,0,0.0,0
368,EU,tablet,free,male,email,0,32.52283968814731,37.808065303313576,8.362847011704154,16.83132500675022,69.55366929507579,,34.44474743564143,0,0.0,0
369,NA,desktop,free,male,ads,0,28.82696547934671,43.951244778270585,7.44002763763748,13.045122594533288,60.34251888448371,91.63719889291036,39.50266747618022,0,0.0,0
370,APAC,mobile,free,female,ads,0,39.96358937618605,21.02812093554661,13.440222214734153,9.291670512776388,56.13994771418281,63.76302226159208,44.35693282998605,0,0.0,0
371,APAC,desktop,free,male,email,0,50.102862968556735,38.86814987796502,14.501309461493161,9.698793890593437,75.67171484259954,57.97223894201604,52.23059327112687,0,,0
372,EU,mobile,free,female,organic,0,41.41589186871092,35.887296311495504,8.660344709504173,4.801549746747104,48.65251920969701,,,0,0.0,0
373,NA,mobile,free,female,organic,0,38.62239684425774,48.13256473983741,6.694470147560909,12.349280491076781,57.905433680987564,,,0,0.0,0
374,EU,desktop,standard,female,organic,0,102.15144831282089,80.18313284527603,11.134849654128873,12.279965666602077,61.625939377651235,79.58394652827414,,0,0.0,0
375,NA,desktop,free,female,organic,0,42.66966543686655,,13.956757784146424,12.074294350865957,67.61648439466207,64.62962473852521,47.398062742198896,0,0.0,0
376,APAC,mobile,,female,organic,0,38.87865907871839,,6.170241358624876,4.982545736416265,63.32916849611604,74.75311839820694,50.843283032018356,0,0.0,0
377,NA,mobile,standard,female,organic,0,78.49793033323986,79.72419352746277,5.1996586930370094,-3.087914398973483,59.57645306481672,82.7579696596507,49.34274829238515,0,0.0,0
378,APAC,mobile,standard,male,ads,0,74.99041048282812,39.10568318543427,5.830556884573188,18.379954247434853,87.87191057704477,,65.69833761595862,0,0.0,1
379,EU,mobile,,male,organic,1,120.12304191847028,90.64011536463511,13.631276191649,10.740072425964778,95.03602073741547,,,0,0.0,1
380,NA,desktop,,male,organic,0,23.81083055950588,50.52697622769837,10.361554786614349,10.039472226284792,58.91106867751111,69.88929600557522,32.56031301228159,0,0.0,0
381,EU,mobile,free,female,email,0,39.235356795140504,34.838517709187755,,6.1599908177812,72.07708795770965,,50.1339368780129,0,0.0,0
382,APAC,desktop,premium,female,ads,1,117.97401314445362,,9.421930983184843,12.140202514934245,74.78627436887405,,,0,0.0,1
383,APAC,mobile,free,female,ads,0,32.24233980621461,40.14696713606346,8.905037237588743,6.714970354541172,64.534235840565,,,1,0.0,0
384,APAC,tablet,free,male,email,0,48.421648161156234,33.213316341627106,14.552829377775698,14.910410653033482,63.104935285685166,,56.63965958836663,0,0.0,0
385,EU,desktop,,male,ads,0,75.60341774629372,81.57807289497751,8.252465112210382,9.602872697237494,67.76845934038789,94.74206510481508,55.5120343158563,0,0.0,0
386,NA,desktop,,male,ads,0,75.26751694133347,,14.833933594620884,12.076593721132115,80.44829232160816,49.02405336062269,,0,0.0,0
387,NA,desktop,,female,organic,1,99.74457814736607,108.88496446963352,8.718190165721493,13.079873426703552,72.90068725169519,86.94152267216,64.72031124187777,0,0.0,1
388,APAC,desktop,standard,male,organic,0,56.94742631930548,,,12.64046453937901,84.5377988588308,77.284838493482,58.757688091109266,0,,0
389,APAC,mobile,standard,male,email,0,59.37125229219454,,7.301863094185311,10.138955665419811,82.61958831175626,,51.73597112280357,0,0.0,0
390,EU,mobile,free,male,organic,0,32.35343719660478,,12.04854350242261,9.788037969405778,82.05925218030129,65.35931914433161,,0,0.0,0
391,APAC,desktop,free,male,ads,0,44.703682452544946,50.280529870618885,11.704239394536838,11.521822693349883,56.67966244650387,46.026944501025675,53.16362082865994,0,,0
392,EU,desktop,standard,male,organic,0,65.55005462861101,70.89448666433879,6.860290328270419,12.419108384418028,61.07879710453958,74.2076380623171,46.25392355006252,0,0.0,0
393,NA,mobile,premium,male,ads,1,104.17252499491083,182.71602031891865,7.957513561945086,4.11719180880514,85.28648151921271,,,1,0.0,1
394,,mobile,premium,female,organic,1,87.14345874194649,102.45901130419062,10.905458617908447,5.342552414216602,76.55219687162582,83.80058305990724,60.6355050085847,0,0.0,0
395,EU,tablet,premium,female,organic,1,95.54053591596595,117.86888891469516,8.576594010830204,13.56874288371074,74.77403393953813,78.51526649148013,63.981840131522404,0,0.0,0
396,NA,mobile,free,male,organic,0,39.158282846570664,32.43962363454901,9.980012575439574,-0.6121180885846442,73.46344239865529,,54.640454232819266,0,0.0,0
397,EU,mobile,standard,male,ads,0,50.39980034855155,73.26123666598112,11.0700675952436,13.78222929867652,71.71076800867603,94.40309520642306,55.78588772098482,0,0.0,0
398,NA,mobile,standard,female,email,0,68.65784613636852,61.00383209921431,8.815894717621397,7.324007241449085,77.64832516022227,62.89410767061867,61.27708769473286,0,0.0,0
399,APAC,mobile,free,male,organic,0,39.819867964834195,36.9466299865278,6.496903955770927,9.754073217622873,68.79533476712683,,51.46925481758674,0,0.0,0
400,APAC,mobile,free,male,email,0,60.34707573226943,44.73088224828867,7.181771681736301,4.627179238079299,64.54881270787355,63.57024813867925,52.27659663768687,0,0.0,0
401,APAC,desktop,standard,male,email,0,63.63300297268375,77.45305766097113,10.753116651825465,9.14163404327902,79.41714220948899,65.11456556269178,,0,0.0,0
402,,desktop,free,female,organic,0,56.10880449090169,,18.4903852509322,10.79554173508934,47.56828998297574,63.1487185443827,37.63744398829932,0,0.0,0
403,APAC,desktop,standard,male,organic,0,83.02056592738252,81.38974933102661,13.579734987166482,10.30690310249682,86.8907137318432,71.46187621103121,59.41961650524225,0,0.0,0
404,APAC,desktop,standard,female,organic,0,69.59523265737053,66.05816177152803,9.746278139661392,11.95766044465445,77.77732388030316,70.30285071862596,67.34253751905369,1,0.0,1
405,EU,mobile,free,male,ads,0,34.55438874580035,45.9452036963514,8.673753065695097,8.068483144985729,52.054276828457375,52.41982720390651,,0,0.0,0
406,NA,desktop,free,male,organic,0,34.41440559857832,33.1749747604884,9.229752422737285,17.44193096573402,66.88442748232136,,40.784528176117625,0,0.0,0
407,NA,mobile,free,female,organic,0,30.291777405400545,41.253239489005516,15.74244725624082,-8.43015609586828,78.23363799883964,,47.18696525029627,0,0.0,0
408,NA,desktop,free,female,organic,0,32.35134848306285,45.87362664918634,13.676410564741825,14.876385644023848,64.64759110371661,70.57531224323,37.75495204540618,0,0.0,0
409,NA,tablet,premium,female,ads,1,110.25672614542245,98.31077387810454,9.623109653055597,2.5739614175064354,78.68533349110479,64.26618006414004,68.74476318157811,0,0.0,1
410,APAC,mobile,free,male,email,0,52.72223752419649,26.83748418374748,10.693789790594273,18.064113379018295,65.75669908517669,,56.15858443741615,0,,0
411,APAC,mobile,standard,female,email,0,53.71166442934987,64.91372638323037,17.18573966201448,12.185748208387745,66.39470496333638,,52.76211232254073,0,0.0,0
412,EU,desktop,free,male,ads,0,39.791061553435284,29.257881422082065,10.503865985719523,9.409936583320981,80.85890271772352,57.65671232242978,53.02369601606685,0,0.0,0
413,NA,mobile,standard,male,ads,0,76.62076214243807,45.49319141992849,8.80507756489072,8.084371504838188,75.14933641122651,,50.603803762380686,0,0.0,0
414,APAC,desktop,standard,male,ads,0,62.32704872931842,58.23984622153029,,12.140020267157578,76.83832903530477,67.84947323774905,60.02773042791827,0,0.0,0
415,EU,mobile,standard,female,email,0,65.98995965659509,75.885737579741,7.162384270413477,2.8662858815988566,87.88746983459312,62.15879218319026,62.20690873438058,0,0.0,0
416,EU,tablet,,male,ads,0,27.770149148617232,42.13214987018243,10.073181878934856,14.507755982188174,73.83239491898148,26.57835125720861,51.321124398104175,0,0.0,0
417,NA,mobile,,male,email,0,67.777340099523,75.75291370035174,8.923934072497591,11.364509115653911,84.34803629444085,74.50104398520278,63.85706118434457,0,,0
418,APAC,mobile,free,female,ads,0,29.139784908474013,,9.782314662341502,13.487699975679607,61.93590556140333,25.28976657400925,25.231710252506936,0,0.0,0
419,APAC,mobile,free,female,organic,0,41.95036637361609,,9.829242801255646,5.969127741037607,66.84128763387417,71.13641123558278,,0,0.0,0
420,NA,desktop,premium,female,organic,1,109.80552933074954,82.88748869660982,11.938775361161083,8.662117165153369,95.8059555920743,87.78628414378369,,0,0.0,1
421,NA,mobile,free,female,ads,0,37.06525377179566,31.111591799080873,4.3071228731159215,2.9340087755878352,65.31737134645076,,42.76219650209344,0,0.0,0
422,EU,mobile,free,female,email,0,30.591052048100522,39.71470645665209,9.221478221617685,8.492068166570066,77.15641358592833,70.79593855644399,,0,0.0,0
423,APAC,desktop,premium,female,organic,1,105.0744368032045,69.57063198697207,12.194112160916665,10.665474038043214,96.26569416235215,,,0,0.0,1
424,APAC,mobile,premium,female,organic,1,99.55396613998293,,6.567115694551429,6.34421046795734,91.2510650254066,,71.47530520497175,0,0.0,1
425,NA,mobile,premium,female,organic,1,116.74321094668808,117.16924687497989,8.03288174159914,17.496653975741012,89.95433597885558,80.10640188310899,82.92918528092385,0,0.0,1
426,NA,desktop,,male,email,1,102.28012278984134,108.84709109774818,15.608607909728914,12.80987300036162,74.60643282041589,88.38546294649932,,1,0.0,1
427,NA,mobile,free,male,email,0,48.69438359700557,,7.933705053974229,16.216521248727474,63.725688641980014,,49.670996154713464,0,0.0,0
428,EU,mobile,free,male,email,0,47.29803982868635,36.94593604956585,10.986979267916782,0.23915762705377475,68.01482823441137,58.941327180703055,,0,0.0,0
429,NA,desktop,,male,ads,0,31.977300321519607,46.701560480460714,11.748938975676886,10.597565274190448,66.86531975780679,84.38655345430135,49.696267276530804,0,0.0,0
430,EU,mobile,,male,organic,0,34.780000430936774,30.02393787107182,10.562292664983957,7.156339099014746,60.04225515388078,67.29106267862325,45.561622147311276,0,0.0,0
431,EU,mobile,standard,male,organic,0,64.5626230014099,68.95998700864723,10.960574605161627,14.29759226761152,75.12240043323271,,,0,0.0,0
432,EU,desktop,free,male,email,0,49.341620276076085,47.121414043959234,13.706707187059076,11.837498113546726,76.22997780979483,58.40218087307528,54.248358104914026,0,0.0,0
433,NA,mobile,free,female,ads,0,50.333565238559416,50.41640380992015,8.176372225293907,8.504151079639174,59.6039863633438,103.82876515226488,51.50880102308248,0,0.0,0
434,NA,desktop,free,female,organic,0,16.379905680086182,40.590002208217605,10.160434633869837,10.347009315649986,59.36277444627808,68.24249432242011,,0,0.0,0
435,EU,mobile,standard,female,email,0,70.13351427996047,62.29299109042151,6.065277970438475,1.5442875218440086,73.89989270052159,,53.23013924109947,1,0.0,0
436,EU,desktop,free,female,organic,0,46.8757856556431,29.442717186790695,12.278601950862223,11.94070032722058,71.11042121848855,55.75782456591902,45.107651357673774,0,,0
437,NA,desktop,premium,male,organic,1,117.98952980778643,150.60592456901236,8.462458562717394,16.61736889942674,99.18231492689432,79.93048103441427,,0,0.0,1
438,APAC,mobile,,male,organic,0,47.69867577771633,45.3401565921505,11.542669646539089,-1.3228825579018526,72.11296125333389,,44.526168137314095,0,0.0,0
439,EU,desktop,standard,male,organic,0,89.24290906427765,51.69593429743864,11.117325626188029,15.01652264116923,95.15683415792051,64.15135943579114,,0,0.0,1
440,,mobile,premium,male,organic,1,118.1084679963071,161.6300551784992,7.055886887160097,18.34819457161694,86.65862314693156,,73.65480045233642,0,,1
441,APAC,desktop,free,female,ads,0,17.683285916335507,35.1086093079857,3.223352078877122,14.065488989797279,64.77699015711379,48.334364466306326,37.563692196175936,0,0.0,0
442,EU,desktop,,female,organic,1,102.10666611764854,66.21263534807704,8.409598331479984,9.383818154058122,76.98678457641927,,74.55901430264322,0,0.0,1
443,APAC,mobile,premium,male,organic,1,79.16045387351178,124.539202861965,,13.142126471488432,75.80221510691374,,,1,0.0,0
444,EU,tablet,premium,female,email,1,104.34780216451651,109.7215205871843,11.650050427122984,11.017340247253127,87.83498974353414,,77.91363438294444,0,0.0,1
445,NA,mobile,free,male,organic,0,58.646464655903394,,5.531790444911701,2.4507196410307728,56.8954051277025,,40.432007388748204,0,1.0,0
446,NA,desktop,standard,male,organic,0,61.47961093260932,64.68076529161685,11.35497581772728,9.90089665550859,80.56094739820236,71.64347869059768,,0,0.0,0
447,NA,mobile,premium,female,organic,1,106.4207036538726,78.75634541936623,8.125853895232497,-1.4592599781958135,75.6495749936093,84.6096023344325,73.61250154687016,0,0.0,1
448,APAC,tablet,premium,female,ads,1,110.19843434887771,63.32843643622961,8.732000842746025,-1.9435847055143416,85.73813392576795,87.87466508689278,74.97485840343013,0,,1
449,APAC,tablet,standard,male,organic,0,97.70673652776799,67.39127480726802,,9.625175630574724,74.79419845084519,,,0,0.0,1
450,APAC,mobile,premium,male,email,1,107.38501298588804,,9.892735047081072,9.918571758384314,75.9817793080307,76.07870025853154,68.44563013823144,0,0.0,1
451,NA,tablet,free,male,organic,0,48.178131473938436,,7.402632564247858,5.814518313731125,57.461304095787,57.547480900028035,39.929677917302335,0,0.0,0
452,EU,mobile,standard,male,organic,0,74.43930939840389,73.90046217947989,11.349935180122145,3.7209177982425334,62.48196714975324,84.40826771137172,,0,0.0,0
453,EU,desktop,free,female,organic,0,35.71217769738489,45.992649832314,15.703013554046645,11.200018002858522,76.70657622934239,64.0978164722851,45.90299791467553,0,0.0,0
454,APAC,tablet,standard,male,organic,0,61.53034363441459,54.95434153598636,9.23226728797146,6.87215513637862,70.15592817933933,,,0,0.0,0
455,EU,desktop,free,female,organic,0,34.48360299582209,47.84659441851109,12.17329827651038,13.116728012361563,51.417881025241456,,33.18858364671185,0,,0
456,NA,desktop,standard,female,organic,0,66.88861657913668,62.75440630495687,10.419832150252557,15.236173392782199,83.00622747648777,,64.86630041273573,0,,1
457,EU,desktop,premium,male,organic,1,92.65327019990397,91.53990951337992,14.259981123834304,9.88273091916871,76.3782673961776,85.67631678299213,72.0844128120449,0,0.0,1
458,EU,mobile,,male,organic,0,65.02625829378817,85.6727307405997,7.809189050323406,12.962630992490807,75.7900379919952,72.56028137575916,64.78391370061712,0,0.0,1
459,APAC,desktop,standard,male,organic,0,56.43645492878457,,7.227156002699495,10.364591371742339,81.09955429738673,,,0,0.0,0
460,APAC,desktop,,male,ads,0,34.70331974753821,48.79712704776236,8.604170034294468,12.489193187446434,77.61154508719878,,,0,0.0,0
461,EU,desktop,standard,male,email,0,57.16108538458987,64.58575877810246,9.721211220726177,11.115329802206078,88.06990366410521,64.94678431352955,54.27272016287525,0,,0
462,APAC,desktop,premium,female,organic,1,110.93555098635268,57.37838026716211,11.341323766554527,12.98147291560326,84.19149903261113,83.18886419572385,66.33294557620128,0,0.0,1
463,EU,mobile,,male,organic,0,32.04682335112365,35.2141059719756,14.001481091751458,1.4565282379943723,70.88258990884113,56.04967592255027,40.540085310109646,0,0.0,0
464,,mobile,free,male,organic,0,58.19886284178075,24.21359387938422,10.331459728978286,4.62703014829799,76.80255498311325,,,0,,0
465,NA,desktop,standard,male,email,0,61.9591029341462,70.17737449839653,,15.081403607349522,60.8080741850208,76.87211841580873,47.53681902809815,0,0.0,0
466,,desktop,standard,female,organic,0,63.55759809743142,91.49249110211207,,11.90938957790999,82.63688733079636,,,0,0.0,0
467,EU,mobile,standard,female,email,0,76.17241761449651,84.64818140036891,6.758725007184605,15.81428332308216,87.73754402664284,58.720746401052054,67.98963707032082,0,0.0,1
468,,mobile,standard,male,organic,0,87.59356213371424,44.18804429085805,13.320839030692973,3.4376680760532983,77.57983433759921,,72.5539190458547,1,0.0,1
469,NA,tablet,standard,female,ads,0,73.38973579161527,76.16219998331178,,21.62888061245522,71.21470979653364,65.00786186078362,57.580577525958084,0,0.0,0
470,NA,mobile,premium,male,ads,1,112.05844927784965,125.64269214561762,6.353327072010529,12.916721374241195,78.99393537928712,94.90450710879517,68.64261650525697,0,0.0,1
471,NA,desktop,standard,female,email,0,75.10678239121074,76.14429957855751,11.32341844587163,11.244603770712544,88.34343614992258,80.56350860830666,62.83886785697472,0,0.0,0
472,NA,tablet,,male,email,1,110.66915246921022,103.41045975099676,9.604322301409285,3.8353631767070473,80.41268812269311,84.38521908821238,70.59527054311192,0,0.0,1
473,APAC,desktop,,female,organic,0,34.972049773677064,45.680414020805195,11.923426914785118,15.38367570227178,66.474413841961,61.906084701679916,36.341028279615244,0,,0
474,NA,mobile,free,female,organic,0,48.62439790723281,56.667548033042294,13.483712875510967,7.75083924468642,76.76375535865662,67.93617931648357,,0,0.0,0
475,EU,desktop,free,female,organic,0,29.767610593779494,49.02105464865676,,11.168125405179342,56.5260446421787,66.7094688965796,33.392329646645734,0,0.0,0
476,APAC,tablet,free,male,organic,0,36.671843750618805,50.31377901087118,12.932594377315056,20.420068634273854,65.68820476601621,,49.067378689668,0,0.0,0
477,EU,desktop,,female,ads,1,97.346613653631,98.8942628713006,13.128401786380408,15.942585144885145,92.48639247577903,87.34001245027362,73.27214629764043,1,0.0,1
478,APAC,desktop,standard,female,email,0,49.36000052487786,78.26644071131763,9.552756626105937,13.433205814473459,72.7157685311535,,54.0707740307263,0,0.0,0
479,APAC,desktop,free,female,ads,0,47.40690731342845,,12.013734757341643,11.934124016730737,66.34110579616924,87.43798670340949,,0,0.0,0
480,NA,tablet,free,female,organic,0,38.59259720915929,34.15870560308217,13.98855522845319,6.504413967340648,62.69353065749538,60.597718463302925,44.78310832099329,0,0.0,0
481,,desktop,premium,male,organic,1,107.57248878555403,108.92383329265441,13.649871295107923,10.826342478264852,89.87539040876635,87.52238121752873,77.03587915432952,0,,1
482,EU,mobile,premium,male,organic,1,116.27930217508862,128.44343421891404,8.333856307067736,7.940008828619916,101.11780536284974,88.65270128619987,89.84298551874284,0,0.0,1
483,EU,desktop,,female,ads,1,104.73520924161025,69.22768236071451,8.946530526300164,13.058825446111259,76.30847632226248,91.17143124614952,63.680114767786804,0,0.0,0
484,NA,tablet,,male,ads,0,31.68143270786737,40.82093872023765,8.225090074189527,15.608872629645614,63.140956529504614,50.10237441027825,44.091712936573,0,0.0,0
485,NA,mobile,premium,male,email,1,112.9418761784429,160.17614518617606,9.606999747204462,5.55508872106195,86.68493386219875,93.24227211461567,,0,1.0,1
486,NA,mobile,standard,female,organic,0,69.87975896556514,48.85460459899619,11.208022983611652,3.158105315248144,74.35087078793586,,58.442442968792776,0,0.0,0
487,EU,desktop,premium,male,organic,1,88.32320389565822,96.71712002855998,12.710374102605536,13.231804929354398,87.50116050678493,88.1477059122912,70.65362239204785,0,0.0,1
488,EU,desktop,premium,male,organic,1,125.5714357645734,159.2420279300063,,7.740004389436038,99.05752226958836,106.30717127716062,,0,,1
489,APAC,mobile,premium,female,organic,1,134.4043573373802,118.33066803157162,7.515156936918217,5.816553193263202,80.07348663679542,90.06748158722566,82.42644759633224,0,0.0,1
490,APAC,mobile,premium,female,organic,1,108.87243238175489,109.33205939288071,9.640619176889624,17.297891923827503,90.63327947295019,80.40189410840998,81.44099961305885,0,0.0,1
491,APAC,mobile,standard,male,organic,0,64.26673097957482,71.65104163256747,9.030247576445843,-0.12158104943604187,82.70926561287938,,,0,0.0,0
492,NA,mobile,free,male,email,0,34.08041256834516,35.03678672506788,7.573091254235564,5.7949446014486155,70.29993769551919,,44.99655096842123,0,0.0,0
493,EU,desktop,,female,organic,0,38.538901913955996,48.73071612309778,11.157434623952936,15.293512087012378,55.2279707443286,63.728782002857976,,0,0.0,0
494,EU,desktop,standard,female,organic,0,77.12929807255308,62.56762147395622,13.836109207463462,11.060797105103244,77.56483340841275,76.05999634008472,,0,0.0,1
495,NA,desktop,premium,female,organic,1,115.25641762519561,,9.215329199386218,14.46644952305903,72.79590095350694,85.99986600425748,,0,1.0,1
496,EU,mobile,,female,organic,0,29.067554662647375,34.73321861547868,12.669145725647756,17.867904859584876,64.18143904104869,63.43357766940586,44.4539641145254,1,0.0,0
497,APAC,desktop,standard,male,ads,0,58.632623869836735,79.7267232532509,8.47935109221503,11.930742344325989,74.25657520075251,,52.99885888543765,0,0.0,0
498,NA,mobile,standard,female,organic,0,98.73323960457468,,14.402717324729203,6.837860601963019,69.72116341194625,77.6449945630883,70.40373096066692,0,,1
499,NA,mobile,free,female,organic,0,30.173317986224383,35.91917701194399,5.160584560084182,9.161090520476154,58.16306154036062,,32.245897272666966,0,0.0,0
500,APAC,desktop,,male,organic,0,81.91818169861614,,12.655701237986415,11.184074109857095,90.1261366616821,,,0,0.0,1
